_c0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_level
86766,2SmmevhFsgczaqU8pUDgaN,Árbol,GUAU!,Suerte!,40,159693,False,0.6,0.9,6,-2.328,1,0.0744,0.00872,0.0,0.0307,0.695,99.557,4.0,punk,High Energy
86767,2M1EWNXyKRnWHuoU2hk7Rq,Soda Stereo,Nada Personal (Remastered),Observándonos (Satélites) - Remasterizado 2007,40,186880,False,0.618,0.898,9,-4.289,1,0.0408,0.284,3.17E-4,0.148,0.712,137.887,4.0,punk,High Energy
86768,21hXxI1sacFLlxiS1kuBi0,Massacre,Ringo,El deseo,38,303531,False,0.531,0.821,11,-5.547,1,0.0275,0.00033,4.74E-4,0.317,0.321,114.031,4.0,punk,High Energy
86770,7aw3Mky5pKWnURtNfFASqu,Danko Jones,Power Trio,Get to You,37,218640,False,0.56,0.817,10,-5.249,0,0.0685,0.000595,5.16E-4,0.0243,0.601,147.99,4.0,punk,High Energy
86771,6FIHFjT1UcLxuZNgJgxuv7,Stand Here Alone;Asep Balon,Modar,Modar,37,196853,False,0.36,0.984,7,-0.381,1,0.0939,0.0758,0.0,0.17,0.787,178.044,4.0,punk,High Energy
86772,5dgHBBHOxxNXhfk6t7DGfG,NTRL;Indra7,XXV,Pertempuran Hati,38,285893,False,0.549,0.809,0,-9.882,1,0.0346,0.000869,0.0805,0.249,0.321,115.989,4.0,punk,High Energy
86773,5J1YmqajyODgkIA7oUmFBI,The Flatliners,Cavalcade,He Was a Jazzman,36,247093,False,0.42,0.917,9,-3.545,0,0.0529,0.000452,0.0,0.248,0.836,138.119,4.0,punk,High Energy
86774,0imIUyJusF5SD8HMaOuj2P,Raimundos,Raimundos,Nêga Jurema,38,113160,False,0.354,0.886,5,-8.658,0,0.0681,0.000532,0.00499,0.106,0.549,133.762,4.0,punk,High Energy
86775,7ihiLioTpPR5p8jhjoKO1g,Millencolin,Pennybridge Pioneers,Right About Now,36,108133,False,0.439,0.99,11,-2.203,0,0.119,0.00122,0.0,0.167,0.476,107.687,4.0,punk,High Energy
86776,2grJEu2P4KD1YDq2ZaaLoL,GUFI,Historias De La Calle,Punk Superstars,38,187742,False,0.508,0.956,4,-6.303,1,0.0587,0.000782,1.97E-5,0.0991,0.783,167.044,4.0,punk,High Energy
86780,5pcfYLrIw2w5TmmDBkKDkB,Rybičky 48,"Tohle je rock´n´roll, vy buzny",Bohém zapomenutý dítě,38,222017,False,0.637,0.924,7,-2.572,1,0.0338,0.07,6.5E-4,0.345,0.653,130.016,4.0,punk,High Energy
86783,3lZygz3srLlsWqDQXSrl9w,Tronic,Evoluciona,Prendan la Radio,38,162861,False,0.525,0.991,5,-1.03,1,0.0943,0.0722,0.0,0.602,0.753,155.901,4.0,punk,High Energy
86784,4twICqafR4E6Aw9pesF292,Charly García,Parte De La Religion,Necesito Tu Amor,40,216186,False,0.604,0.802,2,-7.561,1,0.0344,0.0116,3.04E-4,0.0713,0.473,103.029,4.0,punk,High Energy
86787,4XSpyx2fV1c9Iq9TYY2zXk,Chingadazo de Kung Fu,Orinando Contra el Viento,Intento Fallido No. 7,38,201069,True,0.442,0.897,11,-7.1,1,0.0439,0.013,0.012,0.168,0.575,102.536,4.0,punk,High Energy
86789,56IBg14HToVmeTFVMrlktB,Stand Here Alone,Melodichildish,Kawan Sampai Mati,37,230688,False,0.573,0.917,2,-2.712,1,0.0638,0.00768,0.0,0.069,0.433,127.592,4.0,punk,High Energy
86790,2SgPrP39liz9qtXK7Zq3sf,Matanza,Odiosa Natureza Humana,Odiosa Natureza Humana,39,163600,False,0.402,0.995,6,-3.835,0,0.0763,0.00123,0.00133,0.07,0.53,181.269,4.0,punk,High Energy
86792,4IaNKhJpfMwzPnMMH8UK0l,Tři Sestry,Ať seš punk,Ať seš punk,38,213600,False,0.513,0.95,4,-3.979,1,0.0944,0.00367,1.47E-6,0.317,0.493,75.004,4.0,punk,High Energy
86793,5YTUCrGykjWXPwhqE2w5Fp,Raimundos,Acústico - Ao Vivo,Me Lambe - Ao Vivo | Acústico,38,269568,False,0.375,0.953,3,-3.824,0,0.198,0.274,0.0,0.445,0.689,174.003,4.0,punk,High Energy
86794,6cpbVrZueaJIklHRs9cGFI,Planet Hemp,Usuário,Phunky Buddha,39,170040,False,0.386,0.825,11,-8.881,1,0.277,0.00159,2.66E-6,0.641,0.253,188.962,3.0,punk,High Energy
86795,0vwuwEWl4gyO0IdxkbLoBd,Matanza,Pior Cenário Possível,Pior Cenário Possível,38,212453,False,0.477,0.976,9,-6.107,1,0.0841,0.00225,1.98E-5,0.371,0.453,133.104,4.0,punk,High Energy
86797,5bHHfNEUp1p1ReV5zUhMVx,Lobão,"Lobão Elétrico Lino, Sexy & Brutal - Ao Vivo Em São Paulo (Deluxe Version)",Rádio Blá (Blá Blá Bla´...Eu Te Amo) [Deluxe Version],38,254049,False,0.313,0.958,4,-4.079,0,0.15,0.0397,6.17E-5,0.91,0.539,152.686,4.0,punk,High Energy
86799,1S5nq7DelsGNc4DVFaJHul,Attaque 77,"Acústico,Teatro Opera, Buenos Aires, Argentina.",Arrancacorazones - Acústico en Vivo,39,226000,False,0.385,0.838,7,-6.051,1,0.0369,0.23,0.0,0.91,0.274,125.572,4.0,punk,High Energy
86800,6DD5beNG6Ji3AYp5WrYnwD,Simple Plan,What's New Scooby-Doo?,What's New Scooby-Doo?,63,68695,False,0.486,0.946,1,-5.509,1,0.0807,8.94e-05,1.0E-4,0.11,0.509,158.158,4.0,punk,High Energy
86801,0CwiF8zPjl7ESC6nDnBvPo,Loveless,End of an era,MIDDLE OF THE NIGHT,62,186129,False,0.384,0.938,4,-6.323,0,0.124,0.000236,0.0,0.132,0.163,92.859,3.0,punk,High Energy
86802,3TMvKeEMDeZNzeFeU8kJCx,Boys Like Girls,Boys Like Girls,Thunder,57,236680,False,0.508,0.821,2,-5.279,1,0.0395,0.223,0.0,0.316,0.463,75.057,4.0,punk,High Energy
86803,26AYR77170U49cMcXB7aRV,blink-182,blink-182,Feeling This,71,172645,True,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,4.0,punk,High Energy
86805,4ig3DcNoj3UfPdhL2Rw9J1,Waterparks,FANDOM,Turbulent,66,162577,True,0.532,0.841,4,-4.993,0,0.172,0.0272,0.0,0.136,0.23,172.004,4.0,punk,High Energy
86806,49ydqJJrXyYugV1DSPTfgO,The Minds Of 99,Liber,Ma Cherie Bon Bon,39,211149,False,0.568,0.887,7,-4.436,1,0.0897,0.0194,2.13E-4,0.336,0.745,158.049,4.0,punk,High Energy
86809,3bii9c40VDelxLZqD8bA5v,Sly Withers,Radio,Radio,37,174480,False,0.434,0.88,11,-3.792,1,0.0691,5.34e-05,0.0,0.204,0.583,157.956,4.0,punk,High Energy
86810,1meHGUDs9KxEuQv5FaQoGc,V-Osasto,Kellokosken Prinsessa,Kellokosken Prinsessa,37,158500,False,0.385,0.875,0,-7.3,1,0.0464,0.000409,4.41E-5,0.341,0.445,164.684,4.0,punk,High Energy
86811,1BfJ7ecpbtXtKY4BSsvLV5,Hoolahoop;Aska Pratama,Hari Untuk Berlari,Perjalanan Terindah,37,247693,False,0.406,0.989,3,-4.0,1,0.0939,0.00511,4.5E-6,0.171,0.345,160.056,4.0,punk,High Energy
86812,79epfZIYa5L042L7XoQeu7,Allison,120 Km/Hr.,120 Km/hr,39,222026,False,0.502,0.961,1,-2.169,1,0.0656,0.00631,0.0,0.208,0.457,100.99,4.0,punk,High Energy
86814,7ypnh8Z8cjXlCHalaSS0Sq,Delux,Entre La Guerra Y El Amor,Dime,37,171800,False,0.518,0.966,10,-2.63,1,0.0718,0.014,0.0,0.209,0.771,161.934,4.0,punk,High Energy
86815,3c1WpbybMEVzpwWGJ4PKQL,Starlit,The New Beginning,Berhenti Berharap,36,215183,False,0.357,0.924,4,-6.677,0,0.0837,0.0251,5.32E-4,0.248,0.501,184.905,3.0,punk,High Energy
86816,26f9mK59TTj0tTriAG6mkQ,No Future,Wohri Fründschaft,147 Täg,37,246920,False,0.692,0.804,4,-3.566,0,0.0327,0.0428,3.48E-5,0.157,0.959,127.893,4.0,punk,High Energy
86817,5a2UEK7RTqh292NKyPUyqd,Tronic,Ke Patine la Risa,Hoy,38,131001,False,0.384,0.985,7,-2.165,1,0.0779,0.00745,0.0,0.633,0.731,199.985,4.0,punk,High Energy
86818,1Gp3235UGtWR50HwDFDjyu,Closehead,Heart Of Pop (Percayalah),Heart Of Pop (Percayalah),38,175583,False,0.547,0.813,0,-5.447,1,0.0545,0.0145,1.96E-5,0.0986,0.563,99.98,4.0,punk,High Energy
86820,1wDTIaOD00oYLgQn37E1SC,Social Distortion,White Light White Heat White Trash,Through These Eyes,36,194093,False,0.424,0.923,0,-3.242,0,0.0373,5.58e-05,0.176,0.0546,0.742,94.977,4.0,punk,High Energy
86821,3Nv85OQTEgxlN29my6unSG,PXNDX,Poetics,¡soy un Ganador!,37,185200,False,0.376,0.949,11,-4.767,1,0.0839,0.0034,0.0,0.232,0.569,152.021,4.0,punk,High Energy
86823,6w69nqXMAyHsKmdkt3R8uG,Tyrävyö;Jimi Pääkallo,Helminauha,Ajetaan tandemilla,38,233466,False,0.363,0.927,11,-4.412,0,0.0392,0.00199,2.99E-4,0.096,0.724,187.969,4.0,punk,High Energy
86825,52n1ERzncKXb7zXa3JKBk2,Vesku Jokinen;Sundin Pojat,Juuret,Olen suomalainen,36,229600,False,0.546,0.875,9,-4.343,0,0.0751,0.0554,0.0,0.293,0.648,136.076,4.0,punk,High Energy
86826,1Hl0xWBosvStkcbsJJsSaE,Dos Minutos,Vida Monotona,Ya No Sos Igual,37,187360,False,0.312,0.912,5,-5.948,1,0.0885,0.000143,1.49E-5,0.331,0.438,126.697,4.0,punk,High Energy
86830,7i3eGUaXwZufKiiLge74R1,Camisa de Vênus,Viva (Ao Vivo),Silvia - Ao Vivo,38,317853,False,0.566,0.813,9,-13.93,1,0.054,0.0761,4.75E-4,0.875,0.413,114.13,4.0,punk,High Energy
86831,64tUOtVFZN98cx48rQEW5T,Dead Fish,Zero e Um,A Urgência,39,181333,False,0.519,0.97,4,-3.252,0,0.126,0.000904,2.81E-5,0.119,0.187,97.836,4.0,punk,High Energy
86833,4UJSwhYjFagghe56JphrVD,Ratones Paranoicos,Inyectado de Rocanrol,Rock Del Pedazo,39,195826,False,0.608,0.837,1,-7.845,0,0.0371,0.00497,5.03E-4,0.402,0.656,118.806,4.0,punk,High Energy
86834,543YXXfaDoKTdcVp0tvPgG,Ratones Paranoicos,Caballos de Noche Vivos en el Hipódromo,Rock del Gato (En Vivo en el Hipódromo),39,246160,False,0.425,0.893,1,-6.305,1,0.059,0.161,0.00724,0.889,0.783,117.798,4.0,punk,High Energy
86836,0T7UC9WLm1LeZX46T3atqP,Feine Sahne Fischfilet,Sturm & Dreck,Angst frisst Seele auf,38,167928,False,0.581,0.957,0,-4.079,1,0.0335,0.00151,4.34E-4,0.345,0.742,94.939,4.0,punk,High Energy
86839,79Sp4LFJY57wDTh8mEmn7l,Delux,Entre La Guerra Y El Amor,Entre la Guerra y el Amor,37,194400,False,0.334,0.906,6,-1.604,0,0.0468,0.000171,0.0,0.348,0.524,177.877,4.0,punk,High Energy
86840,5HmqzCeCdZFF20jqI6p73T,Modern Guns;Ijal Bulb,We Are Strangers After All,No Chance to Bloom,37,171213,False,0.246,0.995,1,-2.699,0,0.267,0.00062,0.168,0.476,0.162,139.697,3.0,punk,High Energy
86842,0bfAKG9tA9d6ExXSSJ5Gtu,Tehosekoitin,"Ei rautoihin, ei lautoihin","Ei rautoihin, ei lautoihin",38,239443,False,0.28,0.971,7,-4.719,1,0.0836,0.0046,0.0,0.44,0.518,164.417,4.0,punk,High Energy
86844,3ZdGKlRg1491PKPFkAEBph,Rantanplan,Köpfer,Unbekanntes Pferd,37,142746,False,0.633,0.879,0,-6.047,1,0.0481,0.0758,6.58E-4,0.332,0.681,125.038,4.0,punk,High Energy
86846,4qDSaWPRtxqc6fsxL4qn7C,Wohnout,Našim klientům,Hledáme zpěváka,38,251280,False,0.614,0.891,6,-5.98,0,0.0522,0.0392,0.0,0.088,0.329,104.012,4.0,punk,High Energy
86847,5604H05rNS7jguXPJx4vgm,Raimundos,Acústico - Ao Vivo,Sereia da Pedreira - Ao Vivo | Acústico,37,137237,True,0.58,0.95,9,-3.693,1,0.119,0.382,0.0,0.954,0.952,174.155,4.0,punk,High Energy
86849,30wOsGGJ89E6LJkvVJKpSm,Oslo Ess,"Verden På Nakken, Venner I Ryggen",Bislett Stadion,37,167746,True,0.451,0.984,2,-1.386,1,0.09,0.00137,0.0,0.416,0.669,160.029,4.0,punk,High Energy
86851,7MeP128gHh4GyTMoGUiZlt,LØLØ,u turn me on (but u give me depression),u turn me on (but u give me depression),59,147535,True,0.699,0.821,3,-1.912,1,0.0519,0.00964,0.0,0.107,0.909,118.042,4.0,punk,High Energy
86854,59GgbFYUQBDwJ6DB2ljPZe,Paramore,Brand New Eyes (Deluxe Edition),Decode - Twilight Soundtrack Version,48,261959,False,0.282,0.866,10,-4.223,0,0.0588,0.000705,0.0055,0.101,0.277,163.987,4.0,punk,High Energy
86857,2ah5gOCogw00A62XBoepmc,A Day To Remember,Miracle,Miracle,69,243977,True,0.463,0.917,7,-3.776,1,0.13,0.000266,1.8E-5,0.0872,0.369,160.028,4.0,punk,High Energy
86858,0V64VQHOOcwC60IMRrrXFa,The Cab,Symphony Soldier,Endlessly,53,237879,False,0.505,0.86,11,-5.459,1,0.0975,0.0489,0.0,0.138,0.516,130.054,4.0,punk,High Energy
86859,10lP5x0csV13P1aZyLYADs,Simple Plan,Get Your Heart On! (Deluxe Edition),Last One Standing,55,207293,False,0.498,0.969,9,-3.662,1,0.0747,0.000473,3.69E-4,0.0627,0.509,167.116,4.0,punk,High Energy
86863,2OErSh4oVVAUll0vHxdr6p,The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,70,193320,False,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,4.0,punk,High Energy
86865,1PyYXTsEAF4kvYqoY68noG,Kamikazee,Kamikazee - Their Greatest Hits,Doo Bi Doo,37,243773,False,0.496,0.958,2,-2.092,1,0.0749,0.00562,1.44E-6,0.13,0.716,147.648,4.0,punk,High Energy
86867,5bjmBCyGJexqPX5ZE01CXl,Pascow,Jade,Kriegerin,36,170745,False,0.439,0.897,11,-5.845,0,0.0453,3.13e-05,0.0182,0.0712,0.426,170.075,4.0,punk,High Energy
86869,6kQWmc8pD47x343LScCHCc,Cemiyette Pişiyorum,Et Rengi Tuzak,Supradin,37,141394,False,0.6,0.876,2,-6.934,0,0.0386,0.0143,1.55E-4,0.119,0.662,149.265,4.0,punk,High Energy
86870,0YPRVJzRmpp3UnejEGaKVq,The Smith Street Band,More Scared Of You Than You Are Of Me,Birthdays,38,213466,True,0.489,0.865,8,-3.334,1,0.061,0.12,0.0,0.117,0.373,108.125,4.0,punk,High Energy
86873,6j5yTgUdDIUf7UPWwfcsMh,Slime,Zwei,Taschenlampe,37,272730,False,0.615,0.828,1,-5.547,0,0.0568,0.0472,0.0,0.0917,0.462,93.776,4.0,punk,High Energy
86874,0Gdtk9JaaEaCeFUhIhLSK7,División Minúscula,Sirenas,Control,40,260853,False,0.585,0.925,6,-3.872,1,0.053,0.00959,0.0,0.244,0.388,122.914,4.0,punk,High Energy
86875,4mvlERMC6Bfc7F5Gx5qfyn,Nuket,On maantiellä mittaa,Kun vielä nuori olla voi,37,215880,False,0.302,0.818,11,-9.134,1,0.0478,0.0398,0.0,0.227,0.615,171.284,4.0,punk,High Energy
86879,3Sz7Q3D89jYaOu7F8MXUxh,PXNDX,Bonanza,La vida en el barandal,37,256386,False,0.592,0.869,3,-3.832,0,0.0357,0.00626,0.00481,0.107,0.44,138.011,4.0,punk,High Energy
86880,2BypKvGfdhSf8mftbZPTjZ,El Otro Yo,Abrecaminos,No Me Importa Morir,38,194000,False,0.505,0.948,0,-5.372,1,0.0673,0.125,0.00365,0.247,0.557,151.212,4.0,punk,High Energy
86881,4noOfdgUVxheBJnvOTSKhB,eXterio,Vous êtes ici,Whippet,37,197786,False,0.678,0.833,1,-3.933,0,0.0431,0.0327,0.0,0.0691,0.63,125.176,4.0,punk,High Energy
86883,6skvjLz62eBBh84SKGEnTr,Patricio Rey y sus Redonditos de Ricota,Último Bondi a Finisterre,Las Increíbles Andanzas del Capitán Buscapina en Cybersiberia,39,284533,False,0.51,0.886,6,-6.94,0,0.0437,0.000862,0.00348,0.0577,0.89,179.989,4.0,punk,High Energy
86884,03lCRQ1TTMa4v2DwP3rLU4,Rybičky 48,"Tohle je rock´n´roll, vy buzny",Magdalena,38,201058,False,0.703,0.892,0,-3.06,1,0.0335,0.27,0.0,0.284,0.833,140.09,4.0,punk,High Energy
86887,5uwyngLJd6sTOYRic4tH8x,Soda Stereo,Soda Stereo (Remastered),Ni Un Segundo - Remasterizado 2007,39,207240,False,0.7,0.875,0,-6.094,1,0.0363,0.0919,0.422,0.103,0.942,91.573,4.0,punk,High Energy
86888,5pG2M0EQRjTBaNcK1Ozoed,Expulsados,Museo De Cera,Nada Cambió Mi Amor,36,216573,False,0.323,0.946,9,-3.04,1,0.0606,0.000476,0.00914,0.0883,0.504,164.932,4.0,punk,High Energy
86889,473BctFOaLD34baSLIr3AS,Raimundos,Raimundos,Palhas do coqueiro,37,133760,False,0.276,0.95,8,-6.749,0,0.102,0.0111,2.42E-4,0.889,0.478,145.29,3.0,punk,High Energy
86890,5Te4IY7QhJGFfAg1cmacZ3,Klamydia,Antisupersankarit,Älä peitä mun aurinkoo,36,209129,True,0.423,0.902,0,-3.238,1,0.0504,0.00664,0.0,0.0921,0.506,173.942,4.0,punk,High Energy
86891,3KAzDoRRG9BFI5DJ5JA6T1,Attaque 77,Trapos,No Me Arrepiento de Este Amor (En Vivo),37,298186,False,0.193,0.989,7,-3.351,0,0.113,0.000855,5.45E-4,0.969,0.193,103.005,4.0,punk,High Energy
86895,55EvnM7MCxN6cbcrOsH5XG,BBS Paranoicos,Cruces,Sin Salida,36,156181,False,0.478,0.885,6,-3.185,1,0.0546,8.51e-05,5.51E-5,0.137,0.847,155.947,4.0,punk,High Energy
86896,4rbXqH5cfnUCOH1hZx21zP,Matanza,Odiosa Natureza Humana,Saco Cheio e Mau-Humor,38,209866,False,0.386,0.995,1,-4.197,0,0.109,0.0003,5.9E-4,0.119,0.273,175.17,4.0,punk,High Energy
86898,5DUAKXpyv3nL50PnAQbPS0,Get Dead,Tall Cans & Loose Ends,Fuck You,36,169266,True,0.608,0.917,11,-5.341,1,0.0601,0.236,0.0,0.13,0.936,117.875,4.0,punk,High Energy
86899,7ikJw7nFIbtKlRx97TZ2aB,Raimundos,Acústico - Ao Vivo,O Pão da Minha Prima / Monkey Man - Ao Vivo | Acústico,38,191501,True,0.605,0.928,8,-3.631,1,0.039,0.169,0.0,0.761,0.723,134.748,4.0,punk,High Energy
86900,5rwQGBi5mdmU7dqNM7x9Oo,The King Khan & BBQ Show,Love You So,Love You So,58,225880,False,0.398,0.909,5,-2.493,1,0.0593,0.714,5.53E-4,0.286,0.644,115.162,4.0,punk,High Energy
86901,5C1RYhiWM3mPIVSxeBZYiw,Simple Plan,Simple Plan,Save You,27,225866,False,0.237,0.864,3,-3.534,1,0.0367,0.000214,0.0,0.174,0.489,158.984,4.0,punk,High Energy
86902,0Qx3WZTUUmcyKR5jCDWojv,Green Day,21st Century Breakdown,21st Century Breakdown,37,309106,False,0.298,0.963,1,-3.105,1,0.0473,0.0108,0.0,0.178,0.407,114.944,4.0,punk,High Energy
86904,5X1VGqaNrpXC8HBPEA4uDT,Boys Like Girls,Crazy World,Be Your Everything,58,210706,False,0.501,0.833,10,-4.954,1,0.0334,0.0303,0.0,0.0788,0.68,148.035,4.0,punk,High Energy
86906,2yHmIxXi48DFl6zQlIhEaj,Against The Current,Wildfire,Wildfire,56,166779,False,0.569,0.884,6,-5.654,0,0.0316,0.000158,6.19E-4,0.199,0.429,121.01,4.0,punk,High Energy
86907,72XWsiLW8q2g8Lv0a010ha,Boys Like Girls,Boys Like Girls,The Great Escape,55,206520,False,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,4.0,punk,High Energy
86909,25JWyDp4DkZpRzChZKHiPw,ELLEGARDEN,ジターバグ,Cakes And Ale And Everlasting Laugh,36,184173,False,0.382,0.945,2,-2.897,1,0.067,0.000486,0.0,0.0481,0.314,154.96,4.0,punk,High Energy
86910,50oS45iNMFp7pKIQRAWIUP,All Time Low,Future Hearts,Kids In The Dark,60,216689,False,0.519,0.981,1,-3.472,0,0.0733,0.00137,1.64E-4,0.0903,0.765,130.043,4.0,punk,High Energy
86911,2VGQ342iuqj6aSaYbyBQVJ,Rise Against,The Sufferer & The Witness,Prayer Of The Refugee,66,199386,False,0.198,0.977,3,-3.499,0,0.173,0.00131,4.62E-5,0.23,0.351,195.795,4.0,punk,High Energy
86913,1GsJMaSHlegp4pjG8PUqjW,The Loved Ones,Build & Burn,Pretty Good Year,36,134213,False,0.52,0.942,7,-3.665,1,0.0472,0.000632,9.78E-6,0.378,0.852,133.558,4.0,punk,High Energy
86918,7qY7qxZEyLcxxwX5D3lQdj,Ratones Paranoicos,Vivo Paranoico,Lo que doy - Vivo,39,267213,False,0.499,0.897,9,-5.659,0,0.0394,0.174,0.00596,0.904,0.545,126.838,4.0,punk,High Energy
86919,1DIGB5kZKiHnEb2uWxzjzY,Big D and the Kids Table,How It Goes,Little Bitch,35,137773,False,0.444,0.953,0,-1.644,1,0.199,0.023,0.0,0.144,0.609,189.79,4.0,punk,High Energy
86920,0tngt6JLxGR62PA5cLPTNH,Terrorgruppe;Skinhead Black,Tiergarten,Schmetterling,37,204427,True,0.453,0.959,7,-3.597,1,0.0928,0.0433,0.0,0.398,0.625,186.142,4.0,punk,High Energy
86921,015ENhxZgNXSvzml1FJueG,O Surto,Todo Mundo Doido,Zaroia,37,237733,False,0.639,0.868,4,-2.974,0,0.0714,0.0648,0.0,0.169,0.708,137.037,4.0,punk,High Energy
86922,05ljwm2gVtepzdQqIz16HB,Night to Remember,Wake Up,Sorry! (Dirinya Bersamaku),36,257720,False,0.542,0.947,9,-1.958,1,0.0577,0.235,3.2E-6,0.129,0.571,152.029,4.0,punk,High Energy
86923,0vXE8HKTpzmE6uB7SLTt7T,Die Toten Hosen,Auf dem Kreuzzug ins Glück (Deluxe-Edition mit Bonus-Tracks),All die ganzen Jahre,38,206840,False,0.514,0.867,4,-5.822,0,0.036,0.000429,1.37E-6,0.0922,0.248,120.122,4.0,punk,High Energy
86925,0Fa5HVwBkPjNdtC3IVqRom,Eterna Inocencia,A los Que Se Han Apagado,Le Pertenezco a Tus Ojos,37,319773,False,0.309,0.928,9,-3.734,0,0.0641,0.000571,0.034,0.136,0.281,138.793,4.0,punk,High Energy
86926,6rdOnFrLY1H5lQFH90w6g0,Wszyscy Byliśmy Harcerzami,Cztery Żywioły,Anioł I Diabeł,36,211320,False,0.455,0.906,1,-4.513,1,0.0895,0.0444,0.0,0.0605,0.663,177.754,4.0,punk,High Energy
86928,2GItjEkndh3YlJlEad6tbl,Over Distortion;Tonggos Darurat,10 Tahun di Barisan,10 Tahun di Barisan,36,223073,False,0.361,0.828,7,-2.687,1,0.0625,0.184,0.0,0.0703,0.566,172.974,3.0,punk,High Energy
86929,3bBXlTx0UWIb8tITXofKLQ,Infierno 18,No Hay Lugar Para Dudar,A Mi Manera (Comme D'Habitude),37,205813,False,0.446,0.977,4,-3.486,1,0.0908,0.000132,0.0,0.108,0.303,94.972,4.0,punk,High Energy
86930,3vHGv2e1xn7Dm3D4i8unmw,Off With Their Heads,Home,Shirts,35,151786,False,0.342,0.992,1,-3.616,0,0.105,0.00254,3.32E-6,0.677,0.629,172.891,4.0,punk,High Energy
86931,7L3HM9vm4n3Hy3GpkorAPh,Tianastacia,Crianca Louca,Sanatório,38,239840,False,0.462,0.856,9,-6.899,1,0.0385,0.0232,4.05E-5,0.223,0.752,91.562,4.0,punk,High Energy
86932,5oayPLOM38NrQr8FzKa3os,The Offspring,Alt Throwback,Pretty Fly (For A White Guy),36,188480,False,0.723,0.902,11,-3.699,0,0.0937,0.0984,1.46E-6,0.0476,0.963,143.375,4.0,punk,High Energy
86933,4Haz8DCrtorRcaHKR1R8yo,Say Ocean,Mejores Tiempos,Amnesia,37,241270,False,0.558,0.923,1,-2.624,1,0.0972,0.00035,0.0,0.0916,0.52,98.152,4.0,punk,High Energy
86935,7aaux2JDvWvdUfrEZTmWEA,Flema,"El Exceso Y / O Abuso de Drogas y Alcohol Es Perjudicial para Tu Salud... ¡cuídate, Nadie Lo Hará por Vos!",El Linyera,37,115626,False,0.44,0.953,2,-4.405,1,0.0545,0.00176,5.17E-6,0.291,0.806,112.999,3.0,punk,High Energy
86936,2vSBlBRp6VmZp7paHFqqUR,Pee Wee Gaskins,Mixed Feeling,Amuk Redam,37,218021,False,0.401,0.975,11,-4.16,1,0.17,0.00044,1.26E-5,0.145,0.449,165.041,4.0,punk,High Energy
86938,43l4FU53DGRBFfnRDlVu2d,The Jansen,Banal Semakin Binal,Dua Bilah Mata Pedang,38,243904,False,0.304,0.903,7,-7.453,1,0.0371,1.37e-06,0.867,0.179,0.201,98.977,4.0,punk,High Energy
86939,5suxJuidFcfQjpTJHak11G,Pee Wee Gaskins,The Sophomore,Berdiri Terinjak,37,245681,False,0.592,0.859,7,-5.066,1,0.0634,0.0377,3.54E-5,0.102,0.659,109.98,4.0,punk,High Energy
86940,3XEFPu7v1FNl8LOGphjhXi,Horrorpops,Hell Yeah!,Ghouls,36,126640,False,0.57,0.978,9,-4.84,0,0.0521,0.00147,0.0,0.352,0.762,109.458,4.0,punk,High Energy
86941,7CCldPeZu4xzCogGuevo4K,Fiskales Ad-Hok,Lindo Momento Frente al Caos,Lindo Momento,36,145746,False,0.487,0.954,10,-3.899,0,0.137,0.0604,0.0137,0.329,0.428,111.152,4.0,punk,High Energy
86942,6lGHC5DviOoqAO1pkBOXG2,Cachorro Grande,Fundamental - Cachorro Grande,Que Loucura! (Versão Acústica),38,214000,False,0.598,0.877,7,-4.381,1,0.027,0.207,0.00572,0.811,0.695,127.79,4.0,punk,High Energy
86943,7bDVcyCsENX57qgjk2twzU,Hanoi Rocks,Two Steps From The Move,Up Around The Bend,38,188306,False,0.464,0.927,7,-4.514,1,0.0697,0.00677,2.71E-6,0.366,0.718,140.108,4.0,punk,High Energy
86944,4TuolvR6umOx58y53a9Vak,Feine Sahne Fischfilet,Sturm & Dreck,Ich mag kein Alkohol,37,215718,False,0.406,0.966,2,-3.515,0,0.0768,0.00113,0.0,0.0714,0.497,171.966,4.0,punk,High Energy
86945,5AePsqvBUFJhzzrUTgTN5r,Matanza,Odiosa Natureza Humana,A Menor Paciência,38,255333,False,0.533,0.974,11,-4.376,0,0.049,0.000304,2.65E-5,0.174,0.83,140.961,4.0,punk,High Energy
86946,6tvF62FSEzuuwdBXJDg5e2,Totální nasazení,Kazoo Or Die!,Pravidla Českýho Punku,36,237066,False,0.581,0.944,1,-5.472,1,0.0962,0.0144,0.0,0.144,0.733,165.946,4.0,punk,High Energy
86947,2MeWztYHwBXgb6EcaZ5Uer,Tři Sestry,20 let naživu (Live),Mexiko - Live,36,237360,False,0.289,0.979,9,-2.718,0,0.207,0.0973,0.0,0.763,0.516,139.881,4.0,punk,High Energy
